SMILES,predicted_pIC50
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nncn2C2CC2)c2cccnc2)cc1,5.044764941537604
Cc1csc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,5.044495673111173
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cn(C)cn2)c2cccnc2)cc1,5.044442444579284
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2csc(=O)[nH]2)c2cccnc2)cc1,5.044078474700799
Cc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,5.042731692758877
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cs1,5.04240388991255
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cs1,5.04240388991255
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ncc(F)cn2)c2cccnc2)cc1,5.040122277544115
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c(OC)c1,5.039751343640067
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ocnc2CO)c2cccnc2)cc1,5.039577107514449
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cc(=O)[nH][nH]2)c2cccnc2)cc1,5.037829457607352
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.034568456988639
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.034568456988639
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,5.033705250124474
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnccn2)c2cccnc2)cc1,5.031515781991537
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnccn2)c2cccnc2)cc1,5.031515781991537
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nccc(=O)[nH]2)c2cccnc2)cc1,5.030920676147778
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n[nH]1,5.029896907874291
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)nc1C,5.028922463760885
Cc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)nc1,5.028796261943425
Cc1cc(C)nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,5.028725976203133
Cc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.028618999538574
Cc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.028618999538574
Cc1nn(C)cc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.02836911494041
CCn1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,5.027774038890269
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccnnc2)c2cccnc2)cc1,5.027571452379849
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ncn(C)n2)c2cccnc2)cc1,5.027466360984267
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ncn(C)n2)c2cccnc2)cc1,5.027466360984267
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)nc1,5.026629745243067
CC(=O)N1CCN(CCOc2ccc(CCNC(=O)C(c3cccnc3)N(C(=O)c3cnc[nH]3)c3ccc(OC(C)C)cc3)cc2)CC1,5.026074009139371
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2n[nH]c3ncccc23)c2cccnc2)cc1,5.025474842817752
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nncn2C)c2cccnc2)cc1,5.022713254727727
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c(F)c1,5.022537955381055
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)no1,5.021713008020826
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(=O)[nH]c2)c2cccnc2)cc1,5.02063229581309
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cncnc2O)c2cccnc2)cc1,5.020201494601309
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccnc(Cl)c2)c2cccnc2)cc1,5.020189117349755
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccccc2[N+](=O)[O-])c2cccnc2)cc1,5.020146334748963
CCc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cs1,5.019934457137242
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,5.019851101391105
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,5.019851101391105
COc1ccccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.01551641951267
COc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.0149929241154005
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)n2)c2cccnc2)cc1,5.011426956633639
Cc1ncsc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.009490107024962
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nccc(C3CC3)n2)c2cccnc2)cc1,5.007509060152604
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ncnn2C)c2cccnc2)cc1,5.006509903673315
COc1cc(C)nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,5.005134012479832
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c(C)o1,5.00467918202761
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccnc(O)n2)c2cccnc2)cc1,5.001637470222723
Cc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)o1,5.001217143301011
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cc(C3CC3)on2)c2cccnc2)cc1,5.001180356807572
CCc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,5.000579480358915
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nc(C3CC3)n[nH]2)c2cccnc2)cc1,5.000547075409511
Cc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cc1O,5.000379760268525
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cc(-c3ccncc3)[nH]n2)c2cccnc2)cc1,4.9984489700572015
CCn1nc(C)c(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c1C,4.9981206893762975
Cc1nc(N(C)C)sc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,4.997952404591525
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnn(C)c2)c2cccnc2)cc1,4.99585685123454
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnn(C)c2)c2cccnc2)cc1,4.99585685123454
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnn(C)c2)c2cccnc2)cc1,4.99585685123454
Cc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)s1,4.994346026441706
CCn1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)nn1,4.992678092523071
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(F)cn2)c2cccnc2)cc1,4.990714381426134
