SMILES,predicted_pIC50
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(=O)o[nH]2)c2cccnc2)cc1,4.888059243352308
Cc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.88788829960106
CC(C)c1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.886870140856321
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc3c(=O)[nH]ccn23)c2cccnc2)cc1,4.884666084225146
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nncn2C2CC2)c2cccnc2)cc1,4.877993969918883
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(=O)(=O)NC3CC3)cc2)c2cccnc2)cc1,4.873072554477677
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2noc(C3CC3)n2)c2cccnc2)cc1,4.872562736993114
CCNS(=O)(=O)c1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cc1,4.870190326537587
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(F)cn2)c2cccnc2)cc1,4.8642971352968045
Cc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1C,4.855419580562782
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(F)F)no2)c2cccnc2)cc1,4.837926602526706
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)n2)c2cccnc2)cc1,4.837115945425768
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(=O)cc[nH]2)c2cccnc2)cc1,4.832191575006833
CNS(=O)(=O)c1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cc1,4.83014511715676
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2n[nH]c(C3CC3)n2)c2cccnc2)cc1,4.827926397004251
CN(C)c1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.825621525724417
Cc1n[nH]c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.825375081284738
CCc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1C,4.814686566343405
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnnn2-c2ccccc2)c2cccnc2)cc1,4.808281635068373
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(C(F)(F)F)no2)c2cccnc2)cc1,4.807897603929731
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)nc1C,4.80650453560937
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.800823429138522
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cocn2)c2cccnc2)cc1,4.798421165392672
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3c(s2)COCC3)c2cccnc2)cc1,4.797658591871161
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ncccn3n2)c2cccnc2)cc1,4.791655502954165
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc3c(=O)n(C4CC4)ccn23)c2cccnc2)cc1,4.783653743814247
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cn1,4.782892340566561
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cn1,4.782892340566561
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)co1,4.7820082251727385
CCc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)no1,4.779666748853037
Cn1cncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,4.7779362886956145
Cn1ccn2c(CCNC(=O)C(c3cccnc3)N(C(=O)c3c[nH]cn3)c3ccc(C(C)(C)C)cc3)nnc2c1=O,4.7752741711555595
