SMILES,predicted_pIC50
CCNS(=O)(=O)c1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,4.979108579871681
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.9720775276345135
COc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.9720775276345135
CSc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,4.964844541120867
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(F)cc2)c2cccnc2)cc1,4.962689985283158
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc3c2OCCO3)c2cccnc2)cc1,4.959494041957298
Cc1ncccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.95820312864156
COCc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.9569093997445215
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,4.954187949868783
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,4.954187949868783
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(=O)(=O)NC3CC3)cc2)c2cccnc2)cc1,4.95199331347794
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncc(F)cc2F)c2cccnc2)cc1,4.945053125801518
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnc(C(C)C)s2)c2cccnc2)cc1,4.939442166560079
Cc1cncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.931891292730815
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CN3CCCC3=O)cc2)c2cccnc2)cc1,4.931133146121774
COc1ccc(F)cc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.926511931808047
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)s1,4.925557387703123
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)s1,4.925557387703123
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.921708447190268
COc1cccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.921708447190268
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3ccccc3n2)c2cccnc2)cc1,4.916929450342623
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn3ccccc3n2)c2cccnc2)cc1,4.916929450342623
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CN3CCOCC3)cc2)c2cccnc2)cc1,4.913689267023298
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(=O)n(C)[nH]2)c2cccnc2)cc1,4.913628374834988
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(-c3ccncc3)[nH]n2)c2cccnc2)cc1,4.9087814296994505
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2S(C)(=O)=O)c2cccnc2)cc1,4.905523548485944
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ocnc2CO)c2cccnc2)cc1,4.902072560985408
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c[nH]nc3c2)c2cccnc2)cc1,4.900515966294856
Cc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)o1,4.897522994660642
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(C(F)(F)F)nn2C)c2cccnc2)cc1,4.893733001868739
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnc3ccccc3n2)c2cccnc2)cc1,4.893486346430084
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nncn2C2CC2)c2cccnc2)cc1,4.893320319894714
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc(=O)cc[nH]2)c2cccnc2)cc1,4.891005567939543
Cc1cccn2cc(CCNC(=O)C(c3cccnc3)N(C(=O)c3c[nH]cn3)c3ccc(OC(C)C)cc3)nc12,4.888627439189907
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nnnn2C)c2cccnc2)cc1,4.887157302878367
Cc1nccnc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,4.882402847588175
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(F)cc3c2OCOC3)c2cccnc2)cc1,4.8723844076514435
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2n[nH]c(=S)o2)c2cccnc2)cc1,4.865644282803757
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)nc1C,4.861079202534681
Cc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)nc1,4.860465754987576
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1O,4.860152462173195
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(C3CC3)on2)c2cccnc2)cc1,4.858104967329985
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2n[nH]c(=O)[nH]2)c2cccnc2)cc1,4.850949014922221
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.849499754929865
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)n2)c2cccnc2)cc1,4.849441527974854
Cc1n[nH]c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.844068286987938
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nc3ccccc3o2)c2cccnc2)cc1,4.843842575535588
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cncn2C)c2cccnc2)cc1,4.841552724771481
Cc1noc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,4.840183428009527
