,SMILES
987,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(CC(F)(F)F)c1
988,Cc1nncn1-c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
989,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cncnc1-n1cccn1
990,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc2ccncc12
991,Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C(=O)N(C)C
992,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1-n1ccnn1
993,CCCS(=O)(=O)Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
994,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc([N+](=O)[O-])c(F)c1
995,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cn[nH]c1
996,CN1CCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
997,CSc1nsc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
998,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc2[nH]nnc2c1
999,CC(C)(C)c1nccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1000,CN(C)CCN(C)Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
1001,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(Cn2cnnc2)c1
1002,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)sc1C
1003,CC(C)(C)c1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1004,CON(C)S(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1005,CCn1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2cc(C#N)ccc21
1006,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc([N+](=O)[O-])c(F)cc1F
1007,Cn1nnnc1-c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1008,Cc1cc(C)nc(-n2nc(C)cc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1009,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2ccccn2n1
1010,CC(C)(C)c1noc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1011,CCn1ccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1012,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1C(C)(C)C
1013,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cn(-c2ccccc2)nn1
1014,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nncn1-c1ccccc1
1015,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(S(=O)(=O)C(F)(F)F)cc1
1016,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(S(=O)(=O)NC2CC2)ccc1Cl
1017,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(F)ncn1
1018,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(-c2ccccc2)n[nH]1
1019,CCS(=O)(=O)c1ccc2oc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc2c1
1020,Cc1cc(C)c2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)n[nH]c2n1
1021,CCn1nccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1022,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(-c2ccncc2)n[nH]1
1023,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(-c2nnc3n2CCC3)c1
1024,CC1(c2cccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)NC(=O)NC1=O
1025,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(-c2nnn[nH]2)c1
1026,CN(C)c1ncccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1027,CS(=O)(=O)c1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
1028,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc2c(c1)COCC2
1029,CC(C)(C)c1cnnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1030,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(N2C(=O)CCC2=O)ccc1F
1031,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccnc1N1CCOCC1
1032,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nncc(-c2ccc(F)cc2)n1
1033,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(Cn2cccn2)c1
1034,Cc1ccc(-n2nnnc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1035,CN(C)CCOc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
1036,Cc1cnncc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1037,CCc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]n1
1038,Cn1nc(C(F)(F)F)nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1039,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(-c2c[nH]nn2)c1
1040,COc1cc([N+](=O)[O-])ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1041,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(-c2ccncc2)n1
1042,Cc1[nH]n(-c2ccccc2)c(=O)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1043,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(=O)n(Cc2cccnc2)c1
1044,CN(C)CCNC(=O)Cn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1045,CCNC(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1046,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(CN2CCOCC2)cs1
1047,CC(C)NS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1048,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)ccc1-n1cncn1
1049,CN(C)c1cccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1050,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(C2CC2)nn1-c1ncccn1
1051,CNC(=O)COc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1052,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(CCN2CCOCC2)n1
1053,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccncc1N1CCOCC1
1054,Cc1cc(=O)[nH]c(-c2cccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)n1
1055,N#CCCCn1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1056,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncc([N+](=O)[O-])s1
1057,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc([N+](=O)[O-])ccc1F
1058,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2c1CCC2
1059,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(Cc2ccncc2)n1
1060,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(Cc2ccncc2)c1
1061,CS(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1062,CC(C)(C)NS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
1063,Cc1noc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C
1064,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1[N+](=O)[O-]
1065,O=C1COc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2N1
1066,CS(=O)Cc1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1067,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1068,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nnc(CCOc2ccccc2)o1
1069,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
1070,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1-n1ccnc1
1071,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1F
1072,Cn1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(N=O)c(=O)n(C)c1=O
1073,Cc1nnc(COc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)o1
1074,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncc(-c2ccccc2)nn1
1075,COc1ncncc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1076,CCc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
1077,COCCN(C)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
1078,Cn1nc(C2CC2)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1079,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nccc(F)n1
1080,COCCc1csc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1081,CC(C)(C)c1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
1082,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncncn1
1083,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nccc2ncccc12
1084,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(C#N)n1
1085,Cc1nc(C)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1086,Cc1n[nH]c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc12
1087,CCc1conc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1088,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2c1COCC2
1089,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2cccnc12
1090,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1c(F)ccc([N+](=O)[O-])c1F
1091,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2[nH]ncc12
1092,CS(=O)(=O)c1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1093,COCCc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1
1094,CC(C)n1nnc2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ncnc21
1095,CNS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)c1
1096,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncc(C2CC2)o1
1097,CC(C)c1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1098,N#Cc1cn2ncnc2nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1099,CC(C)Oc1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1100,CC(C)(C)n1ccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1101,COCCCOc1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1102,CN(C)CCOc1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1103,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cn[nH]c1-c1cnccn1
1104,COc1cnccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1105,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cncc(F)n1
1106,COCc1cc(=O)[nH]c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1107,CC(C)Cc1cc(=O)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]1
1108,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc[nH]c(=O)c1
1109,COc1c(F)cccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1110,N#Cc1cccc(F)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1111,COc1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1112,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(Cc2nnn[nH]2)cc1
1113,Cn1nnc2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ncnc21
1114,Cn1nc(-c2cccnc2)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1115,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc2[nH]c(-c3cscn3)nc12
1116,CNS(=O)(=O)c1ccc(F)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1117,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc(F)nc1
1118,COc1n[nH]c2ncnc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c12
1119,Cc1nn(CC(C)C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1120,COCCOc1nn(C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1121,N#Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1F
1122,COC(C)c1nsc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1123,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1[nH]ncc1-c1cccnc1
1124,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(Cl)cc1-c1nnn[nH]1
1125,O=C1NCCCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
1126,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-n2cc(Cl)cn2)nc1
1127,Cc1n[nH]c(C)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1128,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2c(F)c(F)c(F)cc2[nH]1
1129,CC1(C)Cc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)sc2CO1
1130,Cc1nn(C)c(C(F)(F)F)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1131,CCCn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C)n1
1132,CN(C)S(=O)(=O)c1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1133,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc2ccncc2n1
1134,CCOc1cc(S(C)(=O)=O)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1135,Cc1ccc2[nH]nnc2c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1136,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OCC(F)F)nc1
1137,CSc1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1138,COc1cc(C)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1139,Cn1nc(C(C)(C)C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1140,Cn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(Cl)n1
1141,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)ccc1-c1nnn[nH]1
1142,CCCc1nccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1143,CCOc1nn(C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1144,CCc1c(C)n[nH]c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1145,Cn1cnc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
1146,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1[nH]ncc1-c1ccccn1
1147,Cn1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C(F)F
1148,CC(C)Cc1cn[nH]c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1149,CCc1ncc(F)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1150,Cn1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c2c(=O)[nH]cnc21
1151,Cn1nc(-c2ccccn2)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
1152,Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C(F)(F)F)nn1C
1153,CC(C)NC(=O)Cn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1154,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2ncccc2s1
1155,CCc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]1
1156,CS(=O)(=O)CCn1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1157,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nccn1Cc1ccncc1
1158,Cc1nn(C)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1[N+](=O)[O-]
1159,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nccn1Cc1cccnc1
1160,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n2ncnc2c1
1161,Cn1ccnc1Cn1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
1162,N#Cc1cc2c(nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)CCOC2
1163,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(C2CCNC2=O)c1
1164,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(C2CCNC2=O)n1
1165,COCC(C)n1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
1166,CCn1nnc2c(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ncnc21
1167,CN1CCC(n2cccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2=O)C1=O
1168,CCn1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
1169,N#Cc1ccc2oc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc2c1
1170,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc2[nH]c(=O)ccc12
1171,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(Cc2cncc(F)c2)n1
1172,Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1CC(F)(F)F
1173,Cn1cc(-c2ccncc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
1174,CN(C)S(=O)(=O)Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1175,COc1ccc(Cn2ccnc2N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
1176,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(CCN2CCCC2=O)c1
1177,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccncc1-c1cc[nH]n1
1178,CN1CCC(n2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)n2)C1=O
1179,N#Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2n1CCC2
1180,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(=O)n(CC(F)F)c1
1181,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2cccc(F)c2o1
1182,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccn(CC(F)F)c1=O
1183,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2ccc(F)cc2o1
1184,CC(C#N)n1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
1185,CN(C)c1cccc(-c2nnc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)[nH]2)c1
1186,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cn(CC(F)F)nn1
1187,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc2c1CCC2
1188,N#Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2n1CCOC2
1189,COc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1C
1190,CSc1nccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
1191,CC(C)CNC(=O)c1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1C
1192,O=C1NCc2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cnc21
1193,COc1nn(CC(F)F)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
